Date,Mkt-RF,SMB,HML,RF,r15-r11,umd,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,Mach ,ElcEq,Autos,Aero ,Ships,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Comps,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other,1_2,1_4,1_5,1_6,1_7,1_8,1_9,1_high,2_low,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_high,3_low,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_high,4_low,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_high,5_low,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,5_high,6_low,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,6_high,7_low,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,8_low,8_2,8_3,8_4,8_5,8_6,8_7,8_8,8_9,8_high,9_low,9_2,9_3,9_4,9_5,9_6,9_7,9_8,9_high,10_low,10_2,10_3,10_4,10_5,10_6,10_7,yield10y,yield1y,trm10y_1y,aaa,baa,DEF,rrel,trm10y_3m,PE
2007-01,1.4,0.14,-0.7,0.44,-0.6781999999999999,0.43999999999999995,4.16,0.15,3.09,1.65,1.29,1.61,6.43,-1.16,2.14,2.84,5.52,3.24,3.74,-0.76,7.97,4.86,1.05,9.71,1.38,3.6,6.08,3.99,4.9,11.12,1.53,-1.31,0.4,2.79,7.22,3.28,0.72,1.46,1.65,0.77,6.3,3.59,4.0,3.97,1.07,-0.2,-0.87,11.48,4.1,-2.35,0.6713,1.5012,-0.0239,0.3703,0.1295,1.0269,1.9769,4.2339,1.2571,2.2583,-0.1342,-0.4748,0.293,-0.3289,-0.7475,0.6542,1.3809,4.1273,2.994,3.769,3.3967,2.5158,0.4574,-1.4923,0.6789,1.0689,2.7632,2.8919,2.1276,0.8713,0.7156,-0.6003,2.4873,-0.2151,1.162,2.148,1.8836,3.109,5.332,3.9848,4.5475,1.7869,0.2195,2.6971,3.8241,2.3531,0.3324,-3.5617,4.3805,3.8835,1.9033,2.0099,3.2579,3.1669,3.4974,3.5168,3.8204,1.2527,4.0607,5.8787,2.311,4.8036,1.1227,5.0864,2.4799,0.1983,0.6321,5.327,3.2428,3.2818,3.3458,1.9495,1.4168,2.7947,1.3332,0.1928,2.9109,3.6614,2.4011,1.4629,3.6658,4.1225,3.7418,0.9344,2.0763,3.6086,2.1454,2.0376,-0.6866,2.1582,1.1193,0.4259,1.5355,,,,5.4,6.34,-0.9399999999999995,,,
2007-02,-1.96,1.18,-0.12,0.38,-0.9165000000000001,-2.4299999999999997,-2.36,-1.19,-3.38,-2.64,-3.51,2.64,-5.23,-0.08,-1.4,1.79,-2.51,-3.28,2.13,1.6,4.96,1.94,-3.42,2.72,2.66,-1.62,0.85,-1.63,-1.4,9.73,1.95,-2.23,4.19,-2.64,-0.85,-3.5,-3.21,0.69,-0.65,1.34,2.32,-0.8,0.02,-0.34,-1.57,-2.79,0.16,1.99,-6.22,-2.74,-0.8223,-2.7079,-1.163,-1.6814,-0.2517,-0.3564,-1.6025,1.7634,-0.777,0.264,-0.0993,-1.3829,-0.5524,-0.4337,-0.6353,-1.3745,-1.0972,0.114,-1.1941,-2.6159,2.3419,1.1899,-0.2271,-0.2826,-0.6676,-3.3413,-1.3024,3.1186,-0.7729,-0.2611,-1.9837,-0.9697,0.7249,0.0855,-2.1465,-0.5846,-0.3889,-1.1933,0.0834,1.2464,2.1354,0.539,2.2166,1.5711,0.0835,-4.09,-2.2684,-4.1624,-1.018,2.6276,0.3669,-0.4562,1.9897,0.7832,2.1105,0.2892,3.4435,4.8645,-1.5362,1.0099,-0.1445,0.4142,-1.3662,0.0478,1.5176,2.2185,0.9352,-1.0173,0.123,-0.2952,1.411,4.4556,-1.6018,0.9091,-3.4755,-1.0655,1.2236,-0.4401,-1.3648,0.1271,3.5538,-0.12,-0.3591,2.6969,2.8189,-3.0767,-3.2599,-2.2658,-2.2003,-1.4636,-4.3355,-3.6223,-1.9505,,,,5.39,6.28,-0.8900000000000006,,,
2007-03,0.68,0.15,-0.94,0.43,-1.3615,3.1799999999999997,4.48,2.38,4.46,2.48,4.87,0.43,-0.12,-2.17,-0.87,0.71,0.89,-0.43,2.05,2.52,-3.55,-4.1,-4.5,6.11,2.61,-0.41,2.49,0.55,0.18,5.11,2.42,6.0,4.3,2.33,-0.88,1.2,1.06,-0.99,2.67,1.03,2.6,-0.09,2.75,0.34,1.17,-1.16,0.52,1.48,0.65,1.16,1.5164,0.3086,1.7122,-1.2131,0.7768,-0.0702,-0.1767,0.8962,-1.2225,-1.0158,0.8519,-0.5633,1.0383,2.1705,2.8572,2.0603,0.982,0.3108,-0.7041,0.1189,2.8702,2.0899,1.1006,-0.7779,5.6635,0.523,0.0512,-1.7118,0.2692,5.3235,0.5065,0.113,1.8555,-1.1918,-3.8216,0.281,-0.7222,0.0762,4.0325,2.9109,4.2593,3.4728,0.7509,3.0565,2.4321,-0.289,1.677,1.6312,2.6917,2.3548,0.6504,2.9597,0.8981,1.8697,1.1058,-0.3302,-0.3065,2.2607,1.6575,1.0941,1.8234,2.8076,-2.2257,2.0995,0.2558,1.3457,2.2061,1.713,1.2016,-1.5262,2.9729,3.712,-1.6406,-0.9841,-0.1625,2.3832,3.5743,-0.8475,1.7745,-0.4036,1.467,3.1172,1.844,1.0997,-0.649,-1.4676,1.7045,0.1106,1.5003,0.8112,1.409,2.8195,2.1601,4.56,4.92,-0.3600000000000003,5.3,6.27,-0.9699999999999998,2.40936738584137,-0.3800000000000008,
2007-04,3.49,-2.17,-1.43,0.44,-1.8152999999999997,-1.7200000000000002,6.35,3.79,5.16,4.85,2.78,9.3,0.92,2.01,3.6,1.72,3.87,7.79,1.83,3.35,8.45,3.7,4.27,3.38,6.62,6.13,5.83,6.82,3.77,7.58,14.38,4.98,3.94,1.94,3.52,4.21,4.57,6.18,2.69,4.98,8.57,2.84,1.41,2.13,2.43,2.89,3.81,3.15,5.92,3.82,4.174,1.6981,1.3983,0.2956,0.4667,0.4885,2.0838,1.6089,1.4077,6.5245,-0.0801,0.6368,-0.4567,-0.5894,0.0813,-0.3008,-0.2019,1.952,3.3692,0.7179,4.7578,2.2549,0.0673,-1.4686,1.728,1.1338,0.8226,3.17,3.7017,0.9217,1.6975,2.7422,2.9385,4.3745,-1.4205,1.1088,1.6877,1.9628,2.8112,4.1703,2.9633,3.2995,5.0115,4.8788,4.303,-0.5233,-0.9243,1.3901,7.0283,2.9193,3.7311,4.4554,4.512,3.7358,2.976,3.2886,2.4901,5.4437,2.489,3.6326,5.3922,3.8367,4.6579,6.1096,2.1239,4.5464,2.3975,5.8579,3.9979,5.3522,4.5346,3.8041,4.9515,3.9145,6.6131,1.2002,4.3062,6.1326,3.0242,2.7028,5.4418,3.5415,-0.453,4.3329,4.3309,3.5434,4.3936,6.5119,3.3695,4.7727,4.1678,4.5785,1.5327,,,,5.47,6.39,-0.9199999999999999,,,
2007-05,3.24,0.23,-0.62,0.41,-1.3468000000000004,2.12,3.81,0.45,4.98,3.41,2.62,-0.3,1.81,6.67,-1.03,4.88,1.06,1.04,5.04,1.67,9.59,5.71,8.27,10.59,5.74,7.43,3.98,6.8,2.73,9.35,13.29,6.89,1.19,7.13,6.16,4.18,6.19,2.22,3.26,4.05,5.13,4.62,3.03,1.99,3.8,2.22,3.61,5.1,3.72,2.7,2.6341,3.5102,0.017,3.2849,2.1079,2.7267,1.8165,2.8862,1.7713,4.071,3.7307,1.3502,3.2868,2.2574,4.9827,3.5852,2.0168,3.6492,1.432,3.5633,3.3311,3.8693,3.1331,7.0895,3.9191,0.985,1.1515,4.556,5.198,3.0183,6.4691,2.6607,4.3669,2.0594,-0.432,1.8715,5.2257,7.1152,6.931,6.841,4.1902,8.2744,4.6652,4.0319,2.6558,4.4491,3.9368,4.525,7.4303,7.7153,4.5144,4.5513,5.8204,6.131,3.2913,6.2959,2.3563,3.8997,3.0426,4.7029,3.8361,3.1527,2.5761,3.3164,1.6266,8.1864,1.4045,4.6017,5.1756,3.0384,2.8879,5.7925,6.9398,5.3035,3.4384,1.202,1.0525,3.4571,1.7955,3.4069,7.342,6.1424,2.2054,0.8203,0.6146,-0.0281,2.9664,2.6392,3.6741,4.5706,2.5897,5.4181,2.819,,,,5.47,6.39,-0.9199999999999999,,,
2007-06,-1.96,0.76,-1.07,0.4,-1.0765,1.5499999999999998,7.04,-0.29,0.32,-2.06,-0.06,-5.0,-1.46,-3.02,-3.14,-0.3,-1.46,-4.01,1.93,-4.81,0.15,-2.51,-7.58,-3.46,1.53,-1.35,5.14,-1.52,-2.97,2.49,-8.55,1.12,-4.79,-1.72,2.09,-1.25,1.43,2.86,1.43,-0.88,-0.48,-1.79,-1.68,-1.74,-4.09,-3.7,-3.14,-6.79,-3.75,1.68,1.2181,-2.1293,-2.5223,0.2835,-1.3625,-0.6053,-0.1913,0.0814,1.6667,0.232,0.6324,-1.0033,0.1432,-1.5365,1.2168,-1.2154,-1.212,0.7836,0.3528,-3.5098,-1.3781,-0.7838,-0.7965,-1.8117,-2.6022,-1.0151,-1.8147,1.1357,-2.4714,0.3382,-2.8773,-2.5865,-1.0753,-1.6965,-2.5742,-4.0415,-3.3132,-2.6226,-0.866,0.6708,0.0237,-0.9065,-1.9353,-1.4725,1.0161,-4.7489,-3.6905,-1.3646,-2.1078,-1.8646,-0.9782,1.1277,1.3045,0.7694,-1.5858,-1.3404,-3.614,-3.6248,-2.4131,-1.6645,-1.6407,-0.0991,-2.6352,-3.9027,-2.4746,-2.3945,-3.4876,0.1519,-1.0905,-2.0564,-1.7834,-0.5546,-3.4014,-4.2141,-5.2633,-2.5949,-2.2126,-2.801,-1.8675,-1.0185,0.8636,-1.9816,-0.2148,-4.6246,-4.5638,9.8677,-2.1065,-1.163,1.2486,-2.9416,-3.403,-1.7951,-3.1167,5.1,4.96,0.13999999999999968,5.79,6.7,-0.9100000000000001,2.130729641739312,0.4899999999999993,
2007-07,-3.73,-2.61,-3.73,0.4,-3.4526000000000003,2.8500000000000005,-3.8,-4.75,-1.94,-1.17,-5.12,-7.08,-1.1,-8.05,-0.3,-4.59,-1.93,-4.35,-0.71,-6.72,-3.77,-4.43,-7.29,-2.67,1.37,-0.03,-7.82,4.07,-0.93,6.16,-13.81,-0.77,-3.81,-3.1,-6.8,-2.84,2.17,-1.97,-0.18,-2.38,-1.88,-0.98,-4.81,-5.62,-2.0,-7.37,-7.69,-9.63,-7.93,0.19,-6.1665,-5.8475,-6.0314,-5.3302,-5.5479,-5.2042,-8.6294,-4.7833,-5.4008,-5.6521,-7.7233,-6.7014,-7.599,-6.495,-9.3213,-7.4463,-10.0079,-11.3955,-3.9461,-4.5886,-3.2757,-7.0204,-5.1105,-6.8137,-8.2056,-10.2589,-7.7091,-12.083,-2.7971,-7.203,-6.5483,-7.1845,-4.875,-2.3044,-4.8014,-7.8018,-8.4444,-10.63,-2.4452,-7.0034,-2.2532,-2.9644,-5.3585,-5.2091,-5.5071,-6.5407,-7.8306,-8.787,-1.0303,-2.235,-4.6811,-2.7752,-3.3364,-6.8865,-6.905,-7.0529,-6.3855,-4.0931,-6.3927,-0.581,-4.8272,-5.5937,-3.3375,-5.3122,-4.6132,-4.0244,-6.1483,-3.2723,-3.4286,-2.7091,-3.3991,-7.0536,-3.4102,-6.6503,-4.9781,-7.6359,-7.2476,-2.1179,-1.4101,-2.1914,-3.0265,-2.7981,0.2183,-4.5914,-6.7757,-8.6833,0.9379,-2.1804,-1.1784,-1.4808,-6.2801,-2.2388,-6.225,,,,5.73,6.65,-0.9199999999999999,,,
2007-08,0.92,-0.14,-1.89,0.42,-2.2234,2.99,7.39,1.76,5.38,3.46,4.25,-4.35,4.19,-5.82,2.3,-3.02,2.47,2.36,2.43,-1.37,-2.57,-1.11,-3.63,-2.64,1.27,1.22,-1.53,-1.25,-1.78,-4.46,-1.05,0.33,2.01,-0.87,0.66,1.24,5.54,2.25,1.72,-0.34,0.32,-2.1,1.81,1.13,2.61,2.74,1.95,-4.44,-2.62,0.96,-0.6294,0.7975,-0.5048,1.0953,-0.0401,-0.8043,-1.7071,-5.8291,1.744,3.9978,1.2639,3.0475,1.9314,2.3499,4.438,2.1931,-2.7019,-1.2563,5.9015,-0.8021,0.8696,5.9352,2.1827,2.4625,5.9553,2.5096,2.1007,-4.8704,3.4034,-0.0892,1.2554,1.7641,1.9174,4.7053,3.3323,1.6721,1.1265,-4.7195,0.2667,-0.3428,4.5849,2.7597,1.5321,0.4031,3.667,1.6241,0.5251,-2.2544,-2.7668,0.1953,2.2034,2.3126,2.4506,-5.3795,0.7532,-3.6075,0.2674,-7.4207,1.7475,0.83,0.3107,-0.3413,0.6108,-1.6098,-2.3949,-1.5673,-1.1658,1.2516,1.2698,1.8493,1.308,-4.8252,-0.2092,-2.197,2.7739,-0.8264,2.8875,1.1366,-0.0021,-0.1954,0.8254,1.9031,1.0587,-3.0762,-4.358,-3.1226,2.0566,2.0567,1.3838,5.0039,2.0391,1.6829,4.3769,,,,5.79,6.65,-0.8600000000000003,,,
2007-09,3.22,-2.22,-2.23,0.32,-2.5299,6.39,20.59,2.12,7.85,6.8,0.96,-4.76,11.88,-1.48,5.61,2.32,4.9,3.23,5.15,2.35,-5.26,-0.23,-2.61,8.56,4.8,4.75,6.02,7.52,4.76,13.56,13.63,7.7,3.51,2.12,3.42,4.06,3.92,3.26,5.36,1.84,0.31,0.12,1.12,-1.93,2.98,0.18,2.79,0.0,6.3,6.65,-0.018,3.6867,0.5207,0.6372,0.2542,2.2117,0.8807,-0.559,1.2577,4.4732,2.9929,1.6199,0.5656,-0.6631,1.7176,-0.2996,-2.4001,-4.6445,0.7593,6.2883,3.2309,-1.1264,0.8721,-0.058,1.7231,-1.1807,-0.1113,0.1,3.7187,2.3172,1.0235,1.7009,0.3272,0.775,0.9458,0.8948,0.6383,-2.0535,2.9889,2.0308,1.9758,1.8975,1.4792,2.2894,-0.0437,6.4818,2.1862,-3.6644,5.4977,3.6918,4.156,4.793,2.0134,0.6466,0.7196,1.6877,3.7159,1.3269,4.7763,5.6121,2.8195,1.499,1.6579,2.4669,5.3269,-1.0722,-0.1371,2.6976,3.4674,4.7243,2.8378,0.7037,-1.749,0.7053,3.5188,-2.7298,3.6922,2.788,3.6679,4.8175,2.1038,3.9673,4.4306,3.9877,3.6786,5.4608,6.6158,4.9105,4.8198,1.0569,2.8554,2.0805,1.765,4.52,4.14,0.3799999999999999,5.74,6.59,-0.8499999999999996,1.5490111594438631,0.6299999999999994,
2007-10,1.8,0.12,-3.11,0.32,-3.7224000000000004,8.81,13.56,-2.04,11.28,4.15,4.64,-2.92,0.18,0.35,1.31,-0.89,-1.79,2.59,3.37,3.56,5.49,2.63,7.06,2.52,-1.26,-0.36,0.53,-2.14,6.2,9.69,19.18,2.4,6.74,-2.13,8.83,9.82,6.93,1.19,3.39,0.54,3.13,2.14,2.65,-0.29,4.96,-3.6,-2.05,-0.83,6.53,0.44,1.6996,1.0269,-0.9389,0.6282,0.4318,0.3488,-2.1778,-0.1156,2.3999,6.6427,2.3157,0.5129,-1.651,0.5268,1.6406,0.7758,-3.6652,0.8387,-0.3614,8.2664,1.8044,5.0814,0.5809,0.1134,0.4896,0.0435,2.6665,-1.5811,6.307,0.0329,3.3977,5.9837,1.2866,-0.9211,2.7813,5.1916,0.7248,-4.9267,3.174,3.5198,7.5968,-1.5582,5.988,8.4969,-2.5836,-5.15,4.0316,-1.2158,6.4438,5.0866,0.8991,1.5546,2.6346,-1.7605,0.859,3.1726,4.7334,4.0913,4.7601,0.7976,-0.0095,6.7962,1.2973,4.4296,8.6416,0.8931,-3.6469,4.0939,3.2942,3.9643,0.0578,0.0375,0.4325,1.8274,-0.3789,-2.6265,0.7763,1.9854,2.24,-0.1336,3.3918,7.3357,1.9204,2.1625,1.4806,-3.3181,8.0246,1.925,-0.1405,5.0741,-0.1607,0.7426,-3.4027,,,,5.66,6.48,-0.8200000000000003,,,
2007-11,-4.83,-2.93,-0.94,0.34,-0.3719000000000001,7.409999999999999,0.91,1.38,-7.52,2.11,6.58,-7.47,-8.48,-7.18,3.54,-7.55,-0.72,0.21,-4.64,-6.95,-5.97,-6.81,-11.86,-5.93,-2.66,3.78,-13.46,-3.56,-5.37,-13.26,3.92,-4.58,-0.58,-6.56,-7.63,-7.26,-10.46,-5.41,-2.86,-6.18,-3.19,-3.7,-7.34,-2.78,-5.11,-8.23,-1.06,-11.83,-8.11,-5.56,-9.3154,-9.8964,-7.4537,-10.1372,-7.018,-8.9295,-7.1674,-8.6702,-8.6319,-10.1782,-6.2858,-10.8781,-6.3853,-7.8233,-5.9306,-8.3842,-9.7847,-13.3944,-5.0689,-8.2265,-8.2546,-8.0159,-5.4592,-7.6833,-8.5446,-8.943,-9.1634,-7.471,-6.3652,-6.8718,-9.0138,-4.4735,-7.3378,-5.9689,-2.5601,-6.2498,-7.418,-9.4679,-2.3943,-6.7617,-11.3805,-2.5899,-5.4494,-6.3321,-7.8608,-5.3633,-3.8669,-7.2124,-10.3067,-3.6631,-7.0188,-6.2801,-5.4285,-9.7181,-7.9509,-3.2323,-0.5909,-9.0132,-9.9112,-3.1961,-4.6698,-4.3603,-7.8146,-6.3521,-1.8472,-4.4757,-5.4224,-3.411,-4.4805,-3.0233,-7.0778,-10.3705,-4.8679,-6.1063,-6.874,-11.4584,-3.6472,-3.9188,-1.968,-1.9741,-1.4712,-1.5606,-4.2042,-5.2973,-6.1733,-5.9949,-5.3016,-1.5908,-1.3067,-4.2778,-7.4125,-3.9229,-8.1624,,,,5.44,6.4,-0.96,,,
2007-12,-0.87,0.16,-0.52,0.27,-1.0408,11.260000000000002,11.64,-0.23,-1.83,-1.02,-1.98,-4.76,-4.08,-2.52,-1.26,-6.99,0.77,-5.37,4.17,-1.78,-6.1,-3.09,2.98,1.12,3.2,0.56,-2.74,0.91,0.18,-1.95,13.81,7.45,0.93,-0.38,-6.32,2.02,-0.08,1.07,-0.11,-0.67,3.8,-3.39,-0.54,-3.12,-4.45,-7.63,0.22,-8.15,-1.15,-2.02,-0.263,0.8043,0.6588,-2.5628,1.8136,-0.5768,-2.2633,-2.3256,-1.7555,-0.3128,0.3413,0.5123,-3.5373,-1.7452,-1.9471,-1.9455,-1.6529,3.4655,0.6947,-1.4567,-1.1821,-0.3228,-1.3681,0.8218,-0.5279,0.2961,-0.3253,0.2186,5.2452,-1.9565,-0.072,1.7849,-0.0038,-0.1664,0.0424,0.8429,-0.218,-3.3434,0.928,-1.2295,-0.3341,-1.3259,-0.4194,-3.062,-1.4839,-3.2174,-1.2798,-0.0666,-5.3106,0.0354,-1.3345,-2.6486,1.7079,-1.9451,-0.5114,-1.7561,-0.2889,-0.8769,-3.4702,-1.3301,-2.3522,3.473,-4.5754,-3.6992,-0.5617,0.256,0.3594,-0.161,1.6099,1.832,1.2295,-3.3675,-2.7472,-4.565,-1.4496,-6.4422,-1.4665,-0.0146,0.797,-1.7296,-0.8474,3.1393,2.9277,3.7675,-2.9217,-3.1295,0.0761,-0.6307,-1.1622,-0.4619,-2.4571,-0.6018,-2.8365,4.1,3.26,0.8399999999999999,5.49,6.65,-1.1600000000000001,0.8862305875978502,1.0999999999999996,
2008-01,-6.36,-0.98,4.01,0.21,4.732,-17.13,-0.5,-7.76,-13.52,-7.88,-0.3,-4.2,-10.08,-6.89,-8.46,-0.37,-3.41,-4.68,-5.7,-4.49,1.24,-3.08,-1.26,-10.97,-9.83,-10.84,-4.49,-7.01,-3.4,-9.06,-3.17,-9.28,-6.94,-7.81,-1.01,-9.92,-16.59,-12.51,-11.43,-4.6,-2.0,2.46,-4.17,1.73,-6.33,3.95,-6.21,-0.61,-5.73,-4.71,-10.2727,-8.3461,-8.0364,-3.1342,-4.9183,-5.8583,-5.5034,-4.658,-11.489,-13.2867,-9.0747,-10.0742,-6.4097,-9.8894,-4.6949,-4.4741,-4.2863,-3.537,-8.2508,-12.0571,-4.4794,-7.5018,-7.6669,-6.7188,-6.9838,-1.8455,-6.6331,-2.5151,-11.575,-4.6379,-4.8672,-8.8701,-7.1618,-11.0186,-3.5411,0.8052,-5.0875,1.1506,-3.8151,-9.6715,-8.0794,-5.4319,-4.6111,-3.9096,-3.393,3.0615,-9.8515,-0.6057,-5.954,-7.9665,-5.3271,-7.4614,-8.0466,-7.246,-2.5777,-5.3255,-7.7558,-4.698,-6.085,-3.657,-8.2928,-6.0234,-5.4893,-3.8111,-4.8263,-6.6498,-1.5204,-5.8803,-8.9782,-9.3339,-8.2375,-3.3625,0.1304,-4.5968,-5.8913,4.0421,-11.6542,-7.7713,-9.3961,-3.8102,-3.2732,-4.4136,-5.623,-7.2439,-0.4894,-4.333,-10.1289,-6.3818,-4.4164,-8.0485,-2.65,-6.8722,-1.836,,,,5.33,6.54,-1.21,,,
2008-02,-3.09,-0.41,-0.84,0.13,0.7084999999999999,14.65,2.83,3.09,2.87,1.12,-2.86,-8.02,-5.62,-9.46,0.07,-4.2,0.6,-1.11,4.31,-3.91,-1.73,-7.77,-3.62,6.73,3.18,-1.11,-6.92,-2.36,-2.6,14.44,8.68,6.75,-3.06,-3.68,-13.29,-5.55,-0.86,-3.33,1.46,-4.18,0.96,-3.83,-2.18,-6.14,-0.47,-12.08,-8.03,-5.89,-12.02,-3.84,-3.7751,-3.6165,-5.1778,-4.8319,-0.9421,-2.0615,-3.9599,-1.3136,-7.5068,-6.6038,-3.8696,-3.5944,-3.5213,-5.2633,-2.1626,-4.9369,-6.1784,-6.8715,-6.5082,-3.3759,-2.6302,-1.6743,-2.0339,4.5603,-1.792,-5.2147,-0.3793,-0.0621,-6.3508,-2.0828,-1.5281,1.0209,-3.4727,-7.4359,-5.317,-2.3251,-4.4489,-9.8118,-5.3456,-4.7002,-3.6404,-0.7187,-3.3381,-4.5357,-4.8315,1.3431,-6.9476,-9.2232,-4.2029,1.0013,-1.447,-1.2128,-3.1058,3.7432,2.4054,-4.4495,-0.8164,2.4895,-3.1972,1.8908,-2.7944,4.4944,-2.2283,-1.6558,-5.5398,0.2675,-7.0787,-4.1175,1.9283,-1.496,-4.234,-0.8163,-7.4638,-4.9901,-2.2181,-8.2939,0.7263,-4.4234,-0.0668,-2.7983,-0.3593,1.9796,-2.5409,-2.7984,-8.305,-3.9819,-5.5141,0.4731,-2.091,-1.9323,-6.8376,-0.7312,-8.3996,,,,5.53,6.82,-1.29,,,
2008-03,-0.93,0.77,0.35,0.17,2.4393,10.06,-3.76,2.33,-2.0,3.75,0.01,3.51,-2.66,-5.85,3.57,3.77,-0.96,-1.83,-1.56,2.97,-0.89,3.98,0.67,-0.46,-0.39,0.39,-3.93,-4.38,1.2,-6.45,-7.66,-2.81,0.84,-0.2,-6.72,0.28,0.25,0.57,-0.07,-1.06,2.24,3.07,-2.06,2.57,2.96,-1.52,-6.25,0.07,-6.24,7.81,-4.2595,0.4945,-0.8047,1.0757,-1.6522,-0.0749,-1.6344,-1.7517,-2.8497,-5.0006,-3.9237,1.4317,3.5328,2.4893,4.3033,-0.3188,1.7114,1.8286,-2.1954,0.4279,1.0759,0.2561,1.9858,0.9889,3.3555,2.6717,0.6261,5.6648,-2.1672,4.093,-0.4319,3.3153,1.2044,3.1844,-1.0846,3.1099,-1.4138,0.2543,-4.4266,-4.2139,0.1388,4.0788,-2.3253,-0.9189,0.842,-0.6485,0.5754,-4.5745,-4.1314,-1.7822,-1.3933,2.5462,-1.2809,-3.2195,-3.261,-0.5116,-3.234,4.2602,-5.1098,-2.5119,-4.5321,-1.312,-3.1581,-4.639,-5.4285,-1.0725,-0.6041,-0.1382,2.3304,-0.8729,-3.1725,-1.8723,-2.2028,-3.3809,0.6602,-0.6816,-0.1232,-1.8453,-1.6781,3.193,-1.7075,-2.9637,-2.9396,-2.2991,-5.0467,-5.3477,2.5122,-1.4987,4.0737,0.8104,-3.6193,-4.4606,-2.8262,3.51,1.54,1.9699999999999998,5.51,6.89,-1.38,-0.48383469365559884,2.25,
2008-04,4.6,-1.72,-1.09,0.18,-3.5336000000000007,1.4300000000000015,2.71,3.94,-3.22,-2.71,-9.57,5.57,-1.71,2.06,-3.45,2.38,1.66,-0.26,9.47,-1.16,7.96,3.86,4.0,7.37,9.28,2.48,14.11,8.99,8.77,12.48,21.08,10.36,6.31,4.64,14.02,6.53,7.24,7.19,3.31,-1.76,4.55,5.65,1.31,5.9,4.69,5.75,3.76,-0.16,8.72,-8.69,2.5745,2.5623,-0.2766,0.8916,0.6465,0.503,0.5836,0.4096,4.833,6.1606,3.9182,3.8672,1.8289,2.3995,0.3261,-1.3584,0.6816,2.8827,0.5315,2.6555,1.6336,1.4731,2.628,3.8094,4.08,-0.8762,-0.4659,5.759,6.516,0.9468,9.3067,2.7566,2.8931,2.8643,4.075,3.0037,-0.4809,1.8481,6.5511,4.7538,10.5519,3.925,5.5063,7.698,7.7525,0.341,5.7,5.5179,6.6512,10.1389,7.9685,6.4969,10.6931,8.711,11.1049,14.3719,6.1702,11.8456,2.1205,6.6978,4.6668,9.6583,3.1202,7.7297,9.7612,8.3363,0.7754,5.9335,7.7299,5.9979,5.8333,12.5645,-1.6505,8.482,3.5732,0.3263,5.9923,3.2164,8.7359,9.2534,2.3391,7.4473,10.7218,8.1603,1.216,0.6108,4.6103,4.0468,-1.1639,3.5531,7.163,6.8754,2.5138,,,,5.55,6.97,-1.42,,,
2008-05,1.86,2.95,-1.53,0.18,-2.7356000000000003,9.51,10.92,0.89,-7.91,1.44,10.32,3.92,-1.21,0.3,0.13,3.73,0.01,2.14,3.33,0.86,-2.24,3.71,4.78,8.51,5.87,11.27,-3.1,-0.65,3.6,4.21,23.56,3.48,3.54,4.86,0.48,4.62,6.39,5.97,5.87,1.67,5.42,3.61,7.02,0.19,-1.29,-6.12,-1.17,0.71,-3.3,-3.03,5.6182,4.3128,2.9013,1.7958,4.907,2.4734,0.8049,3.0756,5.1909,7.9075,6.756,3.4406,0.2706,4.9855,2.7977,1.8154,1.7742,1.6081,5.1589,4.5494,6.6705,4.0681,7.0573,6.2133,7.5153,2.5054,5.9503,-0.1015,10.1132,7.3863,3.3581,6.5226,5.0277,8.0214,6.3396,3.5006,4.0014,2.1794,4.4865,4.9742,4.6301,5.7206,7.3346,5.262,6.4351,4.7525,3.8053,2.9457,3.0717,3.2471,4.0199,1.8294,7.9586,5.7063,6.7478,1.8119,4.7041,4.1877,5.5185,4.4525,9.7218,5.5327,3.389,6.1536,4.4571,5.7603,4.1255,5.4258,3.2827,4.8355,3.5118,4.9269,5.4877,2.7635,5.5638,3.0938,3.5406,2.0124,3.8104,4.3937,1.2385,3.9287,5.1821,4.362,6.2681,0.3518,2.9566,2.7835,-1.3697,1.3,-2.4522,3.7452,-7.9223,,,,5.57,6.93,-1.3599999999999994,,,
